Index,Height.Inches,Weight.Pounds
11790,68.53937,136.0357
9215,67.2586,136.0419
20200,69.4034,136.0425
19979,72.25625,136.0435
11995,67.43466,136.0448
5787,70.64074,136.0448
17159,68.99154,136.0463
24169,68.10755,136.0476
21674,67.91866,136.0479
22918,72.23127,136.0526
13489,68.50404,136.0545
14521,68.81275,136.0553
9844,68.77248,136.0577
8273,66.36369,136.0598
12679,67.70003,136.0609
1603,67.15097,136.0613
11816,69.77082,136.0617
24156,70.60461,136.0619
118,69.76212,136.0632
1716,66.6555,136.0645
14537,68.97216,136.0664
7840,73.85521,136.0667
8917,71.16515,136.0685
24080,70.24483,136.0741
11632,69.54378,136.0772
8790,67.72173,136.0789
10900,66.2546,136.0814
7244,70.8278,136.0832
9288,68.96647,136.0886
20535,65.98485,136.0888
698,67.68132,136.0895
1905,68.09428,136.0939
9606,66.44713,136.0997
8229,69.31822,136.0998
23496,68.61279,136.1018
4841,69.47052,136.1018
364,68.42721,136.1027
3420,68.90463,136.1054
9819,70.58611,136.1071
20292,66.52816,136.1073
3724,71.02002,136.1093
4323,68.68484,136.1093
4161,67.11974,136.1107
17367,69.35818,136.1109
24360,69.39747,136.1145
22290,68.9249,136.115
20676,68.90712,136.1172
16656,69.57026,136.1203
5277,67.62091,136.1237
18454,66.39266,136.1279
23201,69.92772,136.1304
5319,66.43275,136.132
23074,68.63117,136.1348
21948,68.62434,136.1352
771,69.30943,136.1354
22658,68.78234,136.1364
24013,67.86169,136.1423
2018,65.57951,136.1447
20426,67.91274,136.145
14615,68.69464,136.1453
17662,68.26423,136.1453
21844,68.51393,136.1465
24306,67.95484,136.1466
21599,65.57785,136.1471
4528,69.35365,136.1504
13238,70.8693,136.1507
16085,69.37795,136.1519
23376,67.42523,136.1542
15429,68.85946,136.1552
4171,70.29564,136.1613
13612,69.24852,136.1629
6812,68.83486,136.1642
15467,68.5013,136.1652
19419,68.86629,136.1652
9925,70.05188,136.1694
5108,68.54497,136.1737
19458,68.24774,136.1765
10871,71.466,136.1768
8370,67.76318,136.177
19669,69.54182,136.1776
18532,72.16883,136.178
2898,67.65097,136.1796
6071,67.28894,136.1833
12715,67.63379,136.1838
12421,70.83969,136.1852
12278,68.9238,136.1853
215,68.89855,136.1884
20261,70.9964,136.1914
13328,66.39321,136.1953
20530,70.04462,136.1957
23428,67.75509,136.1973
10014,68.09276,136.1992
2141,70.63864,136.1993
3908,71.56209,136.2017
17801,67.41874,136.2018
22579,69.50398,136.2028
6593,71.19139,136.2042
18484,71.02956,136.2053
9341,65.94226,136.2054
141,69.51862,136.2068
5563,67.56584,136.2134
14397,71.8434,136.2137
4680,68.0015,136.2141
10459,68.89673,136.2149
17184,71.19641,136.2158
7635,67.32388,136.2189
4801,69.27087,136.2203
15004,67.44463,136.2209
809,72.08523,136.221
16171,68.89261,136.2221
34,70.59505,136.2225
4547,65.63637,136.2254
20620,69.87332,136.2286
13705,69.07483,136.2293
7743,69.21635,136.23
10757,66.74873,136.2302
18064,69.52669,136.2363
21591,65.93122,136.2363
7383,69.26638,136.238
11687,68.28091,136.24
12703,70.30436,136.2413
22304,68.56348,136.245
2976,68.02947,136.2458
19591,71.31542,136.2466
15595,67.52772,136.2476
6713,70.115,136.2478
23651,69.43908,136.248
21256,69.35396,136.2498
16482,67.43691,136.2537
24388,68.5107,136.2548
6512,66.04152,136.2559
5368,69.09678,136.2561
2161,67.07894,136.2565
5248,67.78636,136.2587
22250,70.95408,136.2602
13711,67.55072,136.2613
2299,67.52494,136.2616
11037,68.1155,136.263
17205,72.88636,136.2642
11433,68.26571,136.2651
22354,68.3429,136.2659
5268,68.09578,136.2662
19464,69.39546,136.2664
8892,65.87646,136.2664
19206,69.36134,136.2666
20847,69.82904,136.2695
5210,69.40853,136.2726
3713,66.59378,136.2738
16449,69.63262,136.2754
7116,66.83446,136.2764
2110,67.05552,136.2774
24474,69.19176,136.2781
22294,64.49314,136.2782
13127,68.78511,136.2792
18196,69.2587,136.2841
3745,69.71651,136.2846
3730,69.63011,136.2859
12141,71.65992,136.2884
10657,69.61101,136.2898
4883,71.06865,136.2899
11734,68.26773,136.2919
10708,67.44181,136.2936
20888,66.18712,136.2942
23726,71.75528,136.2952
13780,69.54224,136.2962
7510,68.47217,136.3002
14890,67.43982,136.3044
16429,68.9762,136.3059
3158,71.77797,136.3061
13206,64.7488,136.3069
4470,66.59922,136.3075
21045,68.86156,136.3079
20051,70.96123,136.3127
15943,65.89625,136.3139
21890,70.84018,136.3143
16078,68.90895,136.3169
15908,69.77301,136.3172
11214,67.70934,136.3176
13546,70.42984,136.3197
23998,68.17463,136.3225
9876,69.34812,136.3244
7353,69.03762,136.3245
6643,63.92011,136.3251
797,69.19791,136.326
12219,69.12468,136.3269
13580,71.05843,136.3315
18813,66.79608,136.3316
9092,70.51629,136.3324
17768,68.44232,136.3386
20013,65.62218,136.3392
13261,70.82622,136.3402
6013,70.14728,136.3431
15725,68.86876,136.3434
1257,70.95476,136.3442
16555,69.55787,136.3448
10737,69.57368,136.346
8498,71.06365,136.3467
24614,67.30654,136.3496
4207,65.83898,136.3506
7034,71.09441,136.352
18909,67.4578,136.3524
5562,68.64652,136.3536
3915,66.28774,136.3548
13988,68.55191,136.3553
6828,68.2026,136.3654
15202,68.15359,136.3666
6838,69.59421,136.3666
23634,66.45056,136.37
23711,67.74268,136.3711
15781,70.82378,136.3718
15750,70.26733,136.3759
16298,70.64956,136.3774
21841,68.84887,136.3807
21208,69.38252,136.381
6213,69.71943,136.3826
9734,69.86922,136.3855
1154,68.03659,136.3871
24139,70.98567,136.3881
14807,70.62523,136.39
16695,70.17827,136.39
3665,72.43693,136.391
22872,67.91232,136.3911
15659,71.82796,136.3967
6935,69.6285,136.3986
5665,68.10555,136.4014
24301,67.57486,136.41
8164,68.25949,136.41
15104,70.20568,136.4101
17862,69.26014,136.4103
5226,71.45949,136.4103
11614,66.34245,136.4106
7939,67.38905,136.4146
4532,69.41031,136.4148
24528,69.87618,136.4152
4782,69.05564,136.4157
23814,69.74531,136.4161
17770,67.00532,136.4169
10771,67.04789,136.4177
7108,67.86413,136.4188
2030,67.13659,136.4192
23592,70.42527,136.4209
8227,69.35342,136.4262
4702,67.06068,136.4265
20195,65.71193,136.4266
6720,66.47251,136.4277
4445,67.90794,136.4296
14716,68.01059,136.4326
10754,69.74866,136.4338
10977,64.98777,136.4346
13678,68.32088,136.4392
16364,66.51076,136.4399
3256,67.70136,136.4446
21515,68.54986,136.4451
18814,67.30746,136.4466
21143,67.42499,136.4474
6748,72.07034,136.4478
23172,68.16444,136.4492
16791,69.91231,136.4495
8259,67.33993,136.4499
9078,64.90589,136.4502
7907,71.80497,136.4508
7843,66.74014,136.451
22453,71.66711,136.453
20654,68.21709,136.4534
13208,68.20414,136.4564
21266,66.23435,136.462
8,70.01472,136.4623
3249,69.31483,136.4644
384,72.60996,136.4649
15886,68.01326,136.465
2389,70.32186,136.4673
24215,70.03432,136.4678
20638,68.43286,136.4691
20861,68.56673,136.4706
11311,67.58095,136.4722
24401,67.70655,136.4734
20840,67.56785,136.4769
15625,67.35006,136.4792
1761,69.78942,136.4816
13750,66.76883,136.4819
4187,70.7672,136.4844
2,71.51521,136.4873
18015,67.9255,136.4886
24735,69.05707,136.4888
24641,69.29616,136.4906
4368,68.28614,136.4907
20884,70.19549,136.493
4053,67.9941,136.4958
7788,70.57507,136.4959
8536,69.31111,136.4983
8589,67.90838,136.5008
10304,72.26487,136.5009
19529,68.8868,136.5011
21381,68.16122,136.504
10839,68.32092,136.5044
9965,68.73832,136.5058
1025,67.9725,136.5104
1945,66.37594,136.5133
22904,67.04034,136.5138
6227,66.87539,136.5157
9351,67.27013,136.5165
19651,70.0309,136.5168
23964,69.82289,136.5182
4172,67.99529,136.5186
15724,68.78965,136.5204
7105,66.98588,136.5209
23850,65.48455,136.5241
23054,68.90824,136.5244
8765,69.58153,136.53
9004,68.16951,136.5314
5184,67.86683,136.538
1118,71.02595,136.5388
3640,69.63007,136.5389
16352,71.1392,136.5394
3599,66.57084,136.5421
5087,70.96703,136.5441
11711,68.3563,136.5469
91,68.12932,136.5479
17158,67.54613,136.548
4517,71.25743,136.5501
18126,69.29774,136.554
4429,68.88452,136.5556
8574,72.31294,136.5598
23839,70.30843,136.5605
2211,70.74604,136.5621
13146,70.82173,136.5632
4379,66.7653,136.5692
21728,70.91437,136.5757
1407,68.64261,136.578
17268,68.73095,136.5794
13230,69.67259,136.5818
22971,69.75078,136.582
1796,68.02365,136.5833
8050,69.32003,136.5839
10246,70.72616,136.5876
2282,70.88841,136.5899
22082,68.67074,136.5908
5164,66.34879,136.5927
2677,67.91637,136.5971
23774,68.64395,136.5972
20798,68.67803,136.5982
5726,70.04724,136.5986
4235,68.04573,136.5998
24599,71.55865,136.6
18985,71.44554,136.6001
11635,69.11044,136.6009
21955,68.74272,136.6016
7163,68.58959,136.604
11071,68.73994,136.6091
15590,67.70726,136.6165
3326,64.14012,136.6169
9767,72.05521,136.6193
19225,66.40671,136.6209
7676,67.77684,136.6213
13837,69.12426,136.6216
3168,70.54498,136.6229
2471,66.67024,136.6266
3296,70.36687,136.6274
12522,68.96237,136.63
5390,71.70658,136.632
22096,66.77155,136.6336
4527,68.82248,136.6368
8509,68.61422,136.6399
19732,70.27947,136.6405
5688,68.28537,136.6422
22402,69.78766,136.6437
15425,68.71162,136.6454
11259,67.99998,136.646
21742,67.22282,136.6474
6622,68.93535,136.6499
24437,66.73936,136.6536
16306,70.46407,136.6546
21545,71.18002,136.655
12523,66.68073,136.6551
18358,66.81484,136.6555
9763,71.82386,136.6557
11628,69.02771,136.656
1778,71.68575,136.6572
14840,71.01235,136.6575
926,67.20278,136.658
8600,70.42237,136.6591
17285,71.77869,136.6592
23743,70.20824,136.6606
13662,66.82989,136.6633
3739,68.86099,136.6706
7140,69.99566,136.6724
2349,67.61299,136.677
15866,68.76919,136.6776
18599,70.13532,136.6807
10577,69.66256,136.6815
22762,65.36833,136.6826
6951,70.24701,136.6864
16893,68.11899,136.6926
21745,69.45646,136.697
14523,69.5175,136.6971
7252,68.11498,136.6981
24934,69.01315,136.6985
10213,70.42506,136.6994
22721,71.09293,136.7007
22669,67.03174,136.702
11128,69.05944,136.7033
3314,68.07077,136.7048
22404,70.85273,136.7051
9533,68.83944,136.7053
16625,68.42936,136.7083
19738,66.83599,136.7083
20235,68.87122,136.7085
5122,69.98636,136.7085
23236,65.74199,136.7099
11368,71.81276,136.7116
11590,73.38937,136.7121
13668,65.61713,136.7163
1613,70.15703,136.7186
14405,69.19909,136.7189
24066,67.4141,136.7198
584,69.88828,136.7205
2576,69.08496,136.7244
15558,67.43209,136.7256
12460,70.4825,136.7279
7624,70.2126,136.728
1198,68.18784,136.7318
2888,66.90827,136.7318
3923,65.11882,136.7334
24079,73.22107,136.736
18884,69.54639,136.7369
2201,68.47617,136.737
2749,69.18583,136.7389
155,72.44434,136.7397
11714,70.16349,136.7408
686,68.51642,136.7459
19639,68.73134,136.7499
18007,63.66317,136.7526
14598,69.11397,136.755
16906,67.10295,136.7551
24761,68.57737,136.7561
20757,66.89343,136.7567
24297,68.52627,136.7567
22254,67.48336,136.762
11823,70.4336,136.7627
1168,68.75888,136.7629
12796,71.06812,136.7636
15910,70.62492,136.7641
2275,68.35671,136.7665
15077,67.59833,136.7678
8174,67.66461,136.768
8873,67.12263,136.7691
23827,67.01016,136.7692
2970,69.99091,136.7711
12306,64.99608,136.7717
6905,70.67229,136.774
19341,69.49291,136.7762
4440,68.64794,136.7766
24055,69.75067,136.7792
8634,69.5967,136.7802
24537,67.98509,136.7816
642,69.63776,136.7836
22802,67.72435,136.7854
19837,66.31346,136.7885
4340,68.98151,136.7907
4041,69.19394,136.793
15402,66.3466,136.7939
2541,70.56586,136.7946
6557,69.93158,136.795
7295,68.49315,136.7987
2854,69.52877,136.7997
16405,69.88209,136.8009
24346,71.06775,136.8046
4398,67.20022,136.8048
1787,67.19789,136.8066
23876,72.59702,136.8067
1563,69.30528,136.8094
20150,70.77658,136.8102
13421,70.86617,136.8164
17906,67.13547,136.8187
10730,67.19725,136.8241
6502,67.57571,136.8255
11257,69.83,136.8307
19285,66.69531,136.8321
13923,68.03872,136.8378
16443,67.44763,136.8386
9602,68.01974,136.8445
1394,67.26117,136.8449
11868,67.52153,136.845
8760,70.81532,136.8483
18132,68.97598,136.8493
17849,69.19175,136.8494
8053,68.13257,136.8494
20931,71.45237,136.8498
22148,71.55388,136.8521
3612,70.67036,136.8521
20439,70.87098,136.8526
439,71.27374,136.853
11778,68.43509,136.8554
17252,67.53167,136.8568
22152,70.54788,136.8571
13147,67.84611,136.8583
6158,72.11654,136.8595
18935,70.12267,136.86
11530,66.4883,136.8641
6454,67.95467,136.8644
14558,67.6782,136.8665
9372,68.74988,136.8669
14344,70.29401,136.8676
8673,68.68398,136.8724
15118,65.91764,136.8749
2169,69.46121,136.8798
20528,67.31796,136.8823
23161,68.7765,136.8831
8848,69.55694,136.8874
8659,67.8694,136.8885
857,70.35969,136.8886
21310,68.9878,136.8897
14479,69.88332,136.8899
20107,68.25325,136.8917
11710,69.26027,136.8925
16108,71.94824,136.8933
9299,65.4398,136.8947
11736,66.6262,136.8962
5262,68.15011,136.8965
3426,71.71699,136.8975
9913,69.55778,136.8985
21211,69.12113,136.8986
17776,70.26367,136.9014
16592,67.46362,136.9027
10785,65.84981,136.9029
120,68.82534,136.9041
2319,67.36934,136.9061
18565,69.83187,136.9095
1918,66.0776,136.9107
11444,67.51785,136.9115
1151,68.9826,136.9118
20593,69.12623,136.913
4816,68.88975,136.915
22115,66.99732,136.9152
359,68.74304,136.9164
14038,66.38913,136.9183
14491,68.62133,136.9199
3315,68.53269,136.9208
10729,68.86773,136.9215
13496,68.69451,136.9217
16805,69.60375,136.9242
1403,66.13808,136.9275
6103,70.98964,136.9279
20260,67.1946,136.9306
11086,68.81007,136.9345
7266,67.00659,136.9352
23193,70.52093,136.9358
7223,70.32482,136.9369
16247,70.23712,136.9404
14952,65.97607,136.9425
24493,67.49197,136.9491
24511,67.77523,136.9514
15213,67.89229,136.952
462,68.30171,136.952
16432,70.29214,136.9524
23940,70.73337,136.9526
13413,70.21228,136.9528
12396,67.30535,136.954
3110,69.50486,136.9585
6295,71.80853,136.9644
20497,69.30191,136.9649
18648,65.04097,136.9673
1733,70.87196,136.9675
3746,70.94085,136.9681
24308,67.90461,136.9687
1804,67.83966,136.9707
23444,67.40925,136.9725
4467,66.82932,136.9731
16061,71.21076,136.9751
11770,70.83969,136.9762
18713,68.47077,136.9773
15979,69.7329,136.9779
9596,70.63243,136.9783
12878,67.96986,136.9789
2634,67.02277,136.9794
22942,69.17155,136.9795
1805,70.87256,136.9799
10222,66.60289,136.9817
2464,69.49226,136.9902
2718,67.0116,136.9904
10974,71.24889,136.9907
19908,66.9256,136.9907
23635,68.41418,136.993
8015,68.94762,136.9932
10463,66.11571,136.9935
12371,68.3036,136.9984
13207,71.18038,136.9996
15295,71.33608,136.9999
23298,69.3937,137.0006
24616,67.13761,137.002
3353,70.04608,137.0023
18117,65.82235,137.0039
7146,68.15963,137.0062
11639,66.16092,137.0073
3562,68.24549,137.0083
3207,68.65931,137.013
22450,65.19088,137.0147
6448,67.91374,137.0166
15883,67.67373,137.0173
9163,69.86248,137.0186
4714,69.49877,137.0191
11920,71.7762,137.0197
11970,67.95293,137.02
2680,72.78908,137.0203
7620,70.38614,137.0213
22953,68.68353,137.0244
1935,69.85138,137.0263
5975,71.1547,137.0264
10442,70.81716,137.0278
23542,66.70331,137.0292
9670,68.28587,137.0307
2260,66.41945,137.0321
17458,69.1259,137.0335
8393,68.72702,137.0353
15988,67.293,137.0363
16517,66.72667,137.0383
6610,68.71711,137.0437
12006,71.22979,137.0453
16552,68.01789,137.0494
23075,66.5155,137.0524
10403,67.86603,137.0526
9122,68.05361,137.0546
22931,71.24956,137.0562
7986,66.86676,137.0564
17518,67.27063,137.0571
13271,67.32161,137.0611
9069,68.53948,137.0614
4936,68.79557,137.0621
24715,66.95287,137.0653
1239,69.47286,137.0682
4381,66.97685,137.0715
13179,65.98122,137.0717
11533,68.15531,137.0752
10629,73.22072,137.0768
3735,66.84629,137.0769
13627,68.64508,137.0787
22941,67.27675,137.0794
8957,70.0801,137.082
18104,70.04372,137.0862
17365,67.12922,137.0875
3655,69.32382,137.0878
14754,66.45724,137.0889
16497,69.75691,137.0891
21928,70.03989,137.0893
10617,67.98576,137.0912
23866,67.07925,137.0927
8185,69.47515,137.0927
11136,69.01647,137.0928
15751,65.16569,137.0949
10152,68.82231,137.0983
4981,70.23436,137.102
17011,69.24196,137.1028
4520,66.71286,137.1043
7728,68.00747,137.1058
1824,71.38503,137.1076
24703,68.68646,137.1089
16040,68.60519,137.1098
223,71.14106,137.1114
23710,69.50996,137.1134
19168,67.95844,137.1145
14956,68.28237,137.1149
21894,70.57756,137.1181
24684,69.0494,137.1193
18165,68.03194,137.12
20839,68.35258,137.1238
275,66.75701,137.1255
692,67.47328,137.1255
6296,67.83517,137.1286
22567,69.60134,137.1303
10646,69.42469,137.1312
20643,68.39572,137.1362
1106,69.23593,137.1397
19413,66.1443,137.1406
20864,70.8464,137.1416
14794,67.12568,137.1491
22322,66.9114,137.1524
23225,67.40064,137.1524
4631,70.49701,137.1545
11193,67.5907,137.1565
13024,65.4041,137.16
8024,66.3432,137.1607
13252,68.44135,137.1619
7859,66.29991,137.1631
4097,68.48589,137.1664
6892,68.77479,137.1665
14187,67.40883,137.1679
12273,69.37304,137.1683
17273,69.70128,137.1688
3978,67.20823,137.1694
16349,68.15897,137.1696
6031,70.08844,137.1698
10668,67.49962,137.1728
12974,67.78729,137.1755
5674,68.12136,137.1759
9437,68.66466,137.1764
9884,66.95564,137.1765
23588,66.85857,137.179
11319,67.76218,137.1791
11777,67.37221,137.1801
7602,68.78892,137.1816
2214,65.35452,137.184
24632,67.32789,137.1865
6722,69.183,137.1885
3488,68.29767,137.1886
14159,68.46777,137.1892
17638,68.47006,137.1918
24216,66.67824,137.1923
17681,66.69382,137.1941
21587,64.45659,137.1951
14382,72.09267,137.1995
10332,69.87349,137.2025
24415,69.58669,137.2034
24724,68.57406,137.2053
21755,68.31792,137.2072
3000,68.4148,137.2091
1574,68.40175,137.21
15540,69.08049,137.2105
22545,68.83017,137.2144
15804,69.43243,137.2161
13602,67.70132,137.2192
2216,70.13403,137.22
2699,69.80734,137.2218
1266,70.02202,137.2221
12797,66.12689,137.2242
14608,67.97735,137.2246
10996,68.03941,137.2248
21209,67.07315,137.2259
22824,70.66076,137.2266
2931,68.62227,137.2275
24251,68.95289,137.2302
4608,68.16448,137.2303
14129,68.67559,137.2308
24694,68.69563,137.2314
1032,68.36499,137.2321
24748,69.89281,137.2342
24187,68.80486,137.2361
1096,68.77583,137.237
16307,70.04348,137.2425
12966,67.29123,137.2435
1848,69.8279,137.2435
9591,70.51308,137.2445
20350,70.03197,137.246
16286,69.31322,137.2461
22561,70.32266,137.2463
18794,70.14128,137.2464
15173,70.56769,137.2495
12669,71.24983,137.2504
19609,71.55392,137.254
22980,66.45348,137.254
24854,67.21341,137.2553
20267,68.59318,137.2555
15156,67.53604,137.2567
12436,67.33833,137.2586
17409,69.86408,137.2586
15893,69.63445,137.2601
17332,67.23624,137.2681
2031,70.39143,137.2703
16764,68.87869,137.271
1305,70.18308,137.2733
19062,67.94257,137.276
17256,68.68338,137.2761
2538,68.85256,137.2776
17417,67.13623,137.279
974,68.29557,137.2791
10946,69.03442,137.2801
14987,71.56445,137.2813
15677,67.52237,137.2828
8974,71.98814,137.2838
4084,66.95762,137.2853
12736,71.12569,137.2863
22954,71.08882,137.2922
20329,70.15891,137.2941
8701,68.57821,137.295
23906,69.29018,137.2974
4039,66.33542,137.2975
21021,68.92478,137.2977
10926,69.64932,137.3018
23690,67.07668,137.308
6723,69.12592,137.31
13540,68.00003,137.312
3268,71.27461,137.3123
22731,68.13284,137.313
5824,70.33099,137.315
2257,69.14007,137.3179
403,70.0304,137.3184
16702,66.27854,137.3219
12897,65.23885,137.3238
7178,69.50502,137.3243
4307,64.63883,137.3284
22548,68.47765,137.3295
24234,69.00845,137.3313
5755,67.21472,137.3314
5559,69.97947,137.3347
8250,68.24423,137.3349
13171,70.54615,137.335
1888,68.25899,137.3384
6789,68.96343,137.3493
7991,67.65053,137.3509
4182,69.29679,137.3539
24696,69.54627,137.3543
21241,69.63918,137.3555
5753,68.54427,137.3566
19396,70.21936,137.3578
8962,66.68649,137.3589
10722,68.47791,137.359
13815,69.15548,137.3675
44,67.96731,137.3696
2988,70.37964,137.3754
10571,66.77807,137.3777
21476,68.07015,137.3806
22781,66.30784,137.3814
10717,67.18323,137.3825
8494,71.16679,137.383
13474,69.64577,137.3837
10084,66.4175,137.3847
19645,64.23474,137.3847
5610,67.88775,137.3897
20487,69.29005,137.3932
12779,68.114,137.3945
5924,70.93465,137.3957
19547,68.1379,137.3988
15461,72.9157,137.3991
18293,70.83591,137.3996
7948,68.58176,137.4034
12956,70.98202,137.4036
21544,68.66189,137.4046
9488,67.48404,137.405
14685,72.43607,137.4056
5459,70.23972,137.4064
16528,69.89558,137.409
18123,69.25148,137.409
20447,70.74579,137.4108
4672,68.67806,137.4109
15025,68.86312,137.4119
5457,69.56211,137.4123
3855,70.55858,137.4236
6825,69.01111,137.4236
1227,70.04724,137.4264
8711,70.57017,137.4274
374,67.79709,137.4299
